사용월,시간대,지하철역,평균배차간격,호선명,Lati,Long,승차인원수,승차혼잡도,열차운행횟수,지하철역순서,하차인원수,하차혼잡도,혼잡도
2021-11-01 오전 12:00:00,13:00:00~13:59:59,한성대입구(삼선교),5분 38초,4호선,37.58846,127.00622,20522,1865.636363636,11,16,19227,1747.909090909,1865.636363636
2021-11-01 오전 12:00:00,13:00:00~13:59:59,회현(남대문시장),5분 38초,4호선,37.55851,126.97825,38288,3480.727272727,11,10,44017,4001.545454545,3480.727272727
2021-11-01 오전 12:00:00,14:00:00~14:59:59,남태령,9분 25초,4호선,37.46387,126.98913,1996,332.666666667,6,1,1497,249.5,332.666666667
2021-11-01 오전 12:00:00,14:00:00~14:59:59,동대문,5분 39초,4호선,37.57094,127.0093,40717,4071.7,10,14,37257,3725.7,4071.7
2021-11-01 오전 12:00:00,14:00:00~14:59:59,동작(현충원),5분 39초,4호선,37.50289,126.98034,2924,292.4,10,4,3357,335.7,292.4
2021-11-01 오전 12:00:00,14:00:00~14:59:59,명동,5분 39초,4호선,37.56099,126.98633,28483,2848.3,10,11,31221,3122.1,2848.3
2021-11-01 오전 12:00:00,14:00:00~14:59:59,미아사거리,5분 30초,4호선,37.61329,127.03005,36715,3671.5,10,19,35445,3544.5,3671.5
2021-11-01 오전 12:00:00,14:00:00~14:59:59,성신여대입구(돈암),5분 39초,4호선,37.59262,127.0164,28728,2872.8,10,17,29151,2915.1,2872.8
2021-11-01 오전 12:00:00,14:00:00~14:59:59,숙대입구(갈월),5분 39초,4호선,37.54456,126.97211,17709,1770.9,10,8,16856,1685.6,1770.9
2021-11-01 오전 12:00:00,14:00:00~14:59:59,충무로,5분 39초,4호선,37.56124,126.99422,35424,3542.4,10,12,32611,3261.1,3542.4
2021-11-01 오전 12:00:00,14:00:00~14:59:59,길음,5분 38초,4호선,37.60341,127.02505,24375,2215.909090909,11,18,24583,2234.818181818,2215.909090909
2021-11-01 오전 12:00:00,14:00:00~14:59:59,노원,5분 30초,4호선,37.65628,127.06323,24758,2250.727272727,11,24,28578,2598,2250.727272727
2021-11-01 오전 12:00:00,14:00:00~14:59:59,당고개,5분 30초,4호선,37.67027,127.07907,16393,1490.272727273,11,26,13866,1260.545454545,1490.272727273
2021-11-01 오전 12:00:00,14:00:00~14:59:59,동대문역사문화공원(DDP),5분 38초,4호선,37.56515,127.00787,21967,1997,11,13,20201,1836.454545455,1997
2021-11-01 오전 12:00:00,14:00:00~14:59:59,미아(서울사이버대학),5분 30초,4호선,37.62667,127.02598,20117,1828.818181818,11,20,18873,1715.727272727,1828.818181818
2021-11-01 오전 12:00:00,14:00:00~14:59:59,사당,5분 43초,4호선,37.47695,126.98165,33170,3015.454545455,11,2,25666,2333.272727273,3015.454545455
2021-11-01 오전 12:00:00,14:00:00~14:59:59,삼각지,5분 38초,4호선,37.53398,126.9725,6253,568.454545455,11,7,6902,627.454545455,568.454545455
2021-11-01 오전 12:00:00,14:00:00~14:59:59,상계,5분 30초,4호선,37.66088,127.07357,21587,1962.454545455,11,25,20318,1847.090909091,1962.454545455
2021-11-01 오전 12:00:00,14:00:00~14:59:59,서울역,5분 38초,4호선,37.55311,126.97265,12428,1129.818181818,11,9,22883,2080.272727273,1129.818181818
2021-11-01 오전 12:00:00,14:00:00~14:59:59,수유(강북구청),5분 30초,4호선,37.63805,127.02573,44127,4011.545454545,11,21,39925,3629.545454545,4011.545454545
2021-11-01 오전 12:00:00,14:00:00~14:59:59,신용산,5분 38초,4호선,37.52917,126.96789,19139,1739.909090909,11,6,21118,1919.818181818,1739.909090909
2021-11-01 오전 12:00:00,14:00:00~14:59:59,쌍문,5분 30초,4호선,37.64863,127.03471,32759,2978.090909091,11,22,29057,2641.545454545,2978.090909091
2021-11-01 오전 12:00:00,14:00:00~14:59:59,이촌(국립중앙박물관),5분 38초,4호선,37.52231,126.97456,11523,1047.545454545,11,5,13738,1248.909090909,1047.545454545
2021-11-01 오전 12:00:00,14:00:00~14:59:59,창동,5분 30초,4호선,37.65317,127.04762,34259,3114.454545455,11,23,40322,3665.636363636,3114.454545455
2021-11-01 오전 12:00:00,14:00:00~14:59:59,총신대입구(이수),5분 40초,4호선,37.48748,126.98223,27423,2493,11,3,29903,2718.454545455,2493
2021-11-01 오전 12:00:00,14:00:00~14:59:59,한성대입구(삼선교),5분 38초,4호선,37.58846,127.00622,20587,1871.545454545,11,16,18311,1664.636363636,1871.545454545
2021-11-01 오전 12:00:00,14:00:00~14:59:59,혜화,5분 38초,4호선,37.58234,127.00184,47537,4321.545454545,11,15,70780,6434.545454545,4321.545454545
2021-11-01 오전 12:00:00,14:00:00~14:59:59,회현(남대문시장),5분 38초,4호선,37.55851,126.97825,45751,4159.181818182,11,10,40254,3659.454545455,4159.181818182
2021-11-01 오전 12:00:00,15:00:00~15:59:59,남태령,9분 30초,4호선,37.46387,126.98913,2071,295.857142857,7,1,1646,235.142857143,295.857142857
2021-11-01 오전 12:00:00,15:00:00~15:59:59,노원,5분 42초,4호선,37.65628,127.06323,26066,2606.6,10,24,31433,3143.3,2606.6
2021-11-01 오전 12:00:00,15:00:00~15:59:59,당고개,5분 42초,4호선,37.67027,127.07907,15801,1580.1,10,26,17499,1749.9,1580.1
2021-11-01 오전 12:00:00,15:00:00~15:59:59,수유(강북구청),5분 42초,4호선,37.63805,127.02573,43980,4398,10,21,48027,4802.7,4398
2021-11-01 오전 12:00:00,15:00:00~15:59:59,창동,5분 42초,4호선,37.65317,127.04762,36478,3647.8,10,23,45229,4522.9,3647.8
2021-11-01 오전 12:00:00,15:00:00~15:59:59,한성대입구(삼선교),5분 33초,4호선,37.58846,127.00622,22406,2240.6,10,16,19853,1985.3,2240.6
2021-11-01 오전 12:00:00,15:00:00~15:59:59,길음,5분 32초,4호선,37.60341,127.02505,25094,2281.272727273,11,18,28317,2574.272727273,2281.272727273
2021-11-01 오전 12:00:00,15:00:00~15:59:59,동대문,5분 32초,4호선,37.57094,127.0093,49471,4497.363636364,11,14,30472,2770.181818182,4497.363636364
2021-11-01 오전 12:00:00,15:00:00~15:59:59,동대문역사문화공원(DDP),5분 32초,4호선,37.56515,127.00787,27817,2528.818181818,11,13,17237,1567,2528.818181818
2021-11-01 오전 12:00:00,15:00:00~15:59:59,명동,5분 32초,4호선,37.56099,126.98633,38447,3495.181818182,11,11,30321,2756.454545455,3495.181818182
2021-11-01 오전 12:00:00,15:00:00~15:59:59,미아(서울사이버대학),5분 40초,4호선,37.62667,127.02598,20571,1870.090909091,11,20,23409,2128.090909091,1870.090909091
2021-11-01 오전 12:00:00,15:00:00~15:59:59,미아사거리,5분 40초,4호선,37.61329,127.03005,39295,3572.272727273,11,19,44185,4016.818181818,3572.272727273
2021-11-01 오전 12:00:00,15:00:00~15:59:59,삼각지,5분 24초,4호선,37.53398,126.9725,6790,617.272727273,11,7,7564,687.636363636,617.272727273
2021-11-01 오전 12:00:00,15:00:00~15:59:59,상계,5분 40초,4호선,37.66088,127.07357,22851,2077.363636364,11,25,25310,2300.909090909,2077.363636364
2021-11-01 오전 12:00:00,15:00:00~15:59:59,서울역,5분 30초,4호선,37.55311,126.97265,13462,1223.818181818,11,9,25497,2317.909090909,1223.818181818
2021-11-01 오전 12:00:00,15:00:00~15:59:59,성신여대입구(돈암),5분 32초,4호선,37.59262,127.0164,31900,2900,11,17,29839,2712.636363636,2900
2021-11-01 오전 12:00:00,15:00:00~15:59:59,신용산,5분 24초,4호선,37.52917,126.96789,23435,2130.454545455,11,6,21555,1959.545454545,2130.454545455
2021-11-01 오전 12:00:00,15:00:00~15:59:59,쌍문,5분 40초,4호선,37.64863,127.03471,31156,2832.363636364,11,22,38247,3477,2832.363636364
2021-11-01 오전 12:00:00,15:00:00~15:59:59,이촌(국립중앙박물관),5분 24초,4호선,37.52231,126.97456,14063,1278.454545455,11,5,13531,1230.090909091,1278.454545455
2021-11-01 오전 12:00:00,15:00:00~15:59:59,충무로,5분 32초,4호선,37.56124,126.99422,41463,3769.363636364,11,12,27998,2545.272727273,3769.363636364
2021-11-01 오전 12:00:00,15:00:00~15:59:59,혜화,5분 32초,4호선,37.58234,127.00184,68757,6250.636363636,11,15,56274,5115.818181818,6250.636363636
2021-11-01 오전 12:00:00,15:00:00~15:59:59,회현(남대문시장),5분 30초,4호선,37.55851,126.97825,57040,5185.454545455,11,10,33302,3027.454545455,5185.454545455
2021-11-01 오전 12:00:00,15:00:00~15:59:59,동작(현충원),5분 10초,4호선,37.50289,126.98034,3583,298.583333333,12,4,3247,270.583333333,298.583333333
2021-11-01 오전 12:00:00,15:00:00~15:59:59,사당,5분 0초,4호선,37.47695,126.98165,31949,2662.416666667,12,2,29793,2482.75,2662.416666667
2021-11-01 오전 12:00:00,15:00:00~15:59:59,숙대입구(갈월),5분 25초,4호선,37.54456,126.97211,20574,1714.5,12,8,16627,1385.583333333,1714.5
2021-11-01 오전 12:00:00,15:00:00~15:59:59,총신대입구(이수),5분 2초,4호선,37.48748,126.98223,27324,2277,12,3,34447,2870.583333333,2277
2021-11-01 오전 12:00:00,16:00:00~16:59:59,남태령,9분 50초,4호선,37.46387,126.98913,2827,471.166666667,6,1,1586,264.333333333,471.166666667
2021-11-01 오전 12:00:00,16:00:00~16:59:59,동작(현충원),5분 39초,4호선,37.50289,126.98034,4575,457.5,10,4,3184,318.4,457.5
2021-11-01 오전 12:00:00,16:00:00~16:59:59,사당,5분 54초,4호선,37.47695,126.98165,34279,3427.9,10,2,40111,4011.1,3427.9
2021-11-01 오전 12:00:00,16:00:00~16:59:59,총신대입구(이수),5분 54초,4호선,37.48748,126.98223,30086,3008.6,10,3,40184,4018.4,3008.6
2021-11-01 오전 12:00:00,16:00:00~16:59:59,길음,5분 5초,4호선,37.60341,127.02505,27741,2521.909090909,11,18,34035,3094.090909091,2521.909090909
2021-11-01 오전 12:00:00,16:00:00~16:59:59,동대문역사문화공원(DDP),5분 10초,4호선,37.56515,127.00787,32996,2999.636363636,11,13,15415,1401.363636364,2999.636363636
2021-11-01 오전 12:00:00,16:00:00~16:59:59,미아(서울사이버대학),5분 5초,4호선,37.62667,127.02598,23340,2121.818181818,11,20,25667,2333.363636364,2121.818181818
2021-11-01 오전 12:00:00,16:00:00~16:59:59,삼각지,5분 19초,4호선,37.53398,126.9725,8391,762.818181818,11,7,8863,805.727272727,762.818181818
2021-11-01 오전 12:00:00,16:00:00~16:59:59,상계,5분 2초,4호선,37.66088,127.07357,23980,2180,11,25,30699,2790.818181818,2180
2021-11-01 오전 12:00:00,16:00:00~16:59:59,서울역,5분 16초,4호선,37.55311,126.97265,16694,1517.636363636,11,9,25909,2355.363636364,1517.636363636
2021-11-01 오전 12:00:00,16:00:00~16:59:59,숙대입구(갈월),5분 19초,4호선,37.54456,126.97211,26929,2448.090909091,11,8,19931,1811.909090909,2448.090909091
2021-11-01 오전 12:00:00,16:00:00~16:59:59,신용산,5분 19초,4호선,37.52917,126.96789,28865,2624.090909091,11,6,22898,2081.636363636,2624.090909091
2021-11-01 오전 12:00:00,16:00:00~16:59:59,이촌(국립중앙박물관),5분 21초,4호선,37.52231,126.97456,19508,1773.454545455,11,5,13564,1233.090909091,1773.454545455
2021-11-01 오전 12:00:00,16:00:00~16:59:59,충무로,5분 10초,4호선,37.56124,126.99422,52386,4762.363636364,11,12,28218,2565.272727273,4762.363636364
2021-11-01 오전 12:00:00,16:00:00~16:59:59,혜화,5분 13초,4호선,37.58234,127.00184,78305,7118.636363636,11,15,53707,4882.454545455,7118.636363636
2021-11-01 오전 12:00:00,16:00:00~16:59:59,회현(남대문시장),5분 16초,4호선,37.55851,126.97825,70877,6443.363636364,11,10,24150,2195.454545455,6443.363636364
2021-11-01 오전 12:00:00,16:00:00~16:59:59,노원,5분 7초,4호선,37.65628,127.06323,28670,2389.166666667,12,24,37974,3164.5,2389.166666667
2021-11-01 오전 12:00:00,16:00:00~16:59:59,당고개,5분 5초,4호선,37.67027,127.07907,15893,1324.416666667,12,26,20412,1701,1324.416666667
2021-11-01 오전 12:00:00,16:00:00~16:59:59,동대문,5분 12초,4호선,37.57094,127.0093,60981,5081.75,12,14,23057,1921.416666667,5081.75
2021-11-01 오전 12:00:00,16:00:00~16:59:59,명동,5분 15초,4호선,37.56099,126.98633,45498,3791.5,12,11,25824,2152,3791.5
2021-11-01 오전 12:00:00,16:00:00~16:59:59,미아사거리,5분 7초,4호선,37.61329,127.03005,43320,3610,12,19,50509,4209.083333333,3610
2021-11-01 오전 12:00:00,16:00:00~16:59:59,성신여대입구(돈암),5분 15초,4호선,37.59262,127.0164,34976,2914.666666667,12,17,34614,2884.5,2914.666666667
2021-11-01 오전 12:00:00,16:00:00~16:59:59,수유(강북구청),5분 7초,4호선,37.63805,127.02573,47690,3974.166666667,12,21,61470,5122.5,3974.166666667
2021-11-01 오전 12:00:00,16:00:00~16:59:59,쌍문,5분 7초,4호선,37.64863,127.03471,33282,2773.5,12,22,47701,3975.083333333,2773.5
2021-11-01 오전 12:00:00,16:00:00~16:59:59,창동,5분 7초,4호선,37.65317,127.04762,41115,3426.25,12,23,51261,4271.75,3426.25
2021-11-01 오전 12:00:00,16:00:00~16:59:59,한성대입구(삼선교),5분 15초,4호선,37.58846,127.00622,28731,2394.25,12,16,23769,1980.75,2394.25
2021-11-01 오전 12:00:00,17:00:00~17:59:59,남태령,8분 11초,4호선,37.46387,126.98913,4478,559.75,8,1,1708,213.5,559.75
2021-11-01 오전 12:00:00,17:00:00~17:59:59,쌍문,5분 36초,4호선,37.64863,127.03471,36134,3613.4,10,22,64251,6425.1,3613.4
2021-11-01 오전 12:00:00,17:00:00~17:59:59,길음,5분 32초,4호선,37.60341,127.02505,33178,3016.181818182,11,18,47552,4322.909090909,3016.181818182
2021-11-01 오전 12:00:00,17:00:00~17:59:59,노원,5분 35초,4호선,37.65628,127.06323,30556,2777.818181818,11,24,50946,4631.454545455,2777.818181818
2021-11-01 오전 12:00:00,17:00:00~17:59:59,당고개,5분 38초,4호선,37.67027,127.07907,17730,1611.818181818,11,26,27153,2468.454545455,1611.818181818
2021-11-01 오전 12:00:00,17:00:00~17:59:59,동대문,5분 16초,4호선,37.57094,127.0093,87182,7925.636363636,11,14,17432,1584.727272727,7925.636363636
2021-11-01 오전 12:00:00,17:00:00~17:59:59,미아(서울사이버대학),5분 35초,4호선,37.62667,127.02598,24517,2228.818181818,11,20,33080,3007.272727273,2228.818181818
2021-11-01 오전 12:00:00,17:00:00~17:59:59,미아사거리,5분 32초,4호선,37.61329,127.03005,42912,3901.090909091,11,19,67490,6135.454545455,3901.090909091
2021-11-01 오전 12:00:00,17:00:00~17:59:59,상계,5분 38초,4호선,37.66088,127.07357,24051,2186.454545455,11,25,40562,3687.454545455,2186.454545455
2021-11-01 오전 12:00:00,17:00:00~17:59:59,성신여대입구(돈암),5분 19초,4호선,37.59262,127.0164,42792,3890.181818182,11,17,47138,4285.272727273,3890.181818182
2021-11-01 오전 12:00:00,17:00:00~17:59:59,수유(강북구청),5분 35초,4호선,37.63805,127.02573,56446,5131.454545455,11,21,78138,7103.454545455,5131.454545455
2021-11-01 오전 12:00:00,17:00:00~17:59:59,창동,5분 35초,4호선,37.65317,127.04762,43848,3986.181818182,11,23,63558,5778,3986.181818182
2021-11-01 오전 12:00:00,17:00:00~17:59:59,한성대입구(삼선교),5분 19초,4호선,37.58846,127.00622,32059,2914.454545455,11,16,28743,2613,2914.454545455
2021-11-01 오전 12:00:00,17:00:00~17:59:59,동대문역사문화공원(DDP),5분 15초,4호선,37.56515,127.00787,53605,4467.083333333,12,13,16355,1362.916666667,4467.083333333
2021-11-01 오전 12:00:00,17:00:00~17:59:59,명동,5분 5초,4호선,37.56099,126.98633,63200,5266.666666667,12,11,26339,2194.916666667,5266.666666667
2021-11-01 오전 12:00:00,17:00:00~17:59:59,서울역,5분 5초,4호선,37.55311,126.97265,39353,3279.416666667,12,9,31529,2627.416666667,3279.416666667
2021-11-01 오전 12:00:00,17:00:00~17:59:59,숙대입구(갈월),5분 0초,4호선,37.54456,126.97211,34335,2861.25,12,8,25815,2151.25,2861.25
2021-11-01 오전 12:00:00,17:00:00~17:59:59,이촌(국립중앙박물관),4분 47초,4호선,37.52231,126.97456,22922,1910.166666667,12,5,14729,1227.416666667,1910.166666667
2021-11-01 오전 12:00:00,17:00:00~17:59:59,충무로,5분 15초,4호선,37.56124,126.99422,86240,7186.666666667,12,12,32145,2678.75,7186.666666667
2021-11-01 오전 12:00:00,17:00:00~17:59:59,혜화,5분 15초,4호선,37.58234,127.00184,101112,8426,12,15,61533,5127.75,8426
2021-11-01 오전 12:00:00,17:00:00~17:59:59,회현(남대문시장),5분 5초,4호선,37.55851,126.97825,90823,7568.583333333,12,10,18746,1562.166666667,7568.583333333
2021-11-01 오전 12:00:00,17:00:00~17:59:59,삼각지,4분 53초,4호선,37.53398,126.9725,13576,1044.307692308,13,7,12136,933.538461538,1044.307692308
2021-11-01 오전 12:00:00,17:00:00~17:59:59,신용산,4분 53초,4호선,37.52917,126.96789,55526,4271.230769231,13,6,27505,2115.769230769,4271.230769231
2021-11-01 오전 12:00:00,17:00:00~17:59:59,총신대입구(이수),4분 27초,4호선,37.48748,126.98223,34640,2664.615384615,13,3,52452,4034.769230769,2664.615384615
2021-11-01 오전 12:00:00,17:00:00~17:59:59,동작(현충원),4분 38초,4호선,37.50289,126.98034,5490,392.142857143,14,4,3645,260.357142857,392.142857143
2021-11-01 오전 12:00:00,17:00:00~17:59:59,사당,4분 30초,4호선,37.47695,126.98165,41429,2959.214285714,14,2,59102,4221.571428571,2959.214285714
2021-11-01 오전 12:00:00,18:00:00~18:59:59,남태령,7분 7초,4호선,37.46387,126.98913,3926,490.75,8,1,2030,253.75,490.75
2021-11-01 오전 12:00:00,18:00:00~18:59:59,노원,4분 10초,4호선,37.65628,127.06323,31299,2235.642857143,14,24,80926,5780.428571429,2235.642857143
2021-11-01 오전 12:00:00,18:00:00~18:59:59,당고개,4분 19초,4호선,37.67027,127.07907,16161,1154.357142857,14,26,39699,2835.642857143,1154.357142857
2021-11-01 오전 12:00:00,18:00:00~18:59:59,상계,4분 19초,4호선,37.66088,127.07357,21688,1549.142857143,14,25,64087,4577.642857143,1549.142857143
2021-11-01 오전 12:00:00,18:00:00~18:59:59,미아사거리,3분 54초,4호선,37.61329,127.03005,42387,2825.8,15,19,101590,6772.666666667,2825.8
2021-11-01 오전 12:00:00,18:00:00~18:59:59,수유(강북구청),4분 0초,4호선,37.63805,127.02573,59755,3983.666666667,15,21,122743,8182.866666667,3983.666666667
2021-11-01 오전 12:00:00,18:00:00~18:59:59,쌍문,4분 8초,4호선,37.64863,127.03471,33455,2230.333333333,15,22,102071,6804.733333333,2230.333333333
2021-11-01 오전 12:00:00,18:00:00~18:59:59,창동,4분 8초,4호선,37.65317,127.04762,42201,2813.4,15,23,92643,6176.2,2813.4
2021-11-01 오전 12:00:00,18:00:00~18:59:59,길음,3분 50초,4호선,37.60341,127.02505,29740,1858.75,16,18,76076,4754.75,1858.75
2021-11-01 오전 12:00:00,18:00:00~18:59:59,동대문역사문화공원(DDP),3분 37초,4호선,37.56515,127.00787,70619,4413.6875,16,13,17872,1117,4413.6875
2021-11-01 오전 12:00:00,18:00:00~18:59:59,동작(현충원),3분 37초,4호선,37.50289,126.98034,4956,309.75,16,4,4129,258.0625,309.75
2021-11-01 오전 12:00:00,18:00:00~18:59:59,명동,3분 37초,4호선,37.56099,126.98633,105206,6575.375,16,11,24891,1555.6875,6575.375
2021-11-01 오전 12:00:00,18:00:00~18:59:59,미아(서울사이버대학),3분 58초,4호선,37.62667,127.02598,26722,1670.125,16,20,45167,2822.9375,1670.125
2021-11-01 오전 12:00:00,18:00:00~18:59:59,삼각지,3분 35초,4호선,37.53398,126.9725,21106,1319.125,16,7,17797,1112.3125,1319.125
2021-11-01 오전 12:00:00,18:00:00~18:59:59,성신여대입구(돈암),3분 48초,4호선,37.59262,127.0164,45852,2865.75,16,17,66872,4179.5,2865.75
2021-11-01 오전 12:00:00,18:00:00~18:59:59,한성대입구(삼선교),3분 48초,4호선,37.58846,127.00622,30603,1912.6875,16,16,37272,2329.5,1912.6875
2021-11-01 오전 12:00:00,18:00:00~18:59:59,혜화,3분 45초,4호선,37.58234,127.00184,116182,7261.375,16,15,69255,4328.4375,7261.375
2021-11-01 오전 12:00:00,18:00:00~18:59:59,동대문,3분 42초,4호선,37.57094,127.0093,64658,3803.411764706,17,14,13661,803.588235294,3803.411764706
2021-11-01 오전 12:00:00,18:00:00~18:59:59,사당,3분 30초,4호선,37.47695,126.98165,47095,2770.294117647,17,2,90113,5300.764705882,2770.294117647
2021-11-01 오전 12:00:00,18:00:00~18:59:59,서울역,3분 37초,4호선,37.55311,126.97265,59083,3475.470588235,17,9,33478,1969.294117647,3475.470588235
